_q_type,sum_bottom_up,count_bottom_up,_count,winner,my_score,base_score,above_median,o_top_down,o_bottom_up,_diff,diff_score,percen
whose country,0.494135698123,0.5,1,top_down,0.0,0.0,False,839.477782361,820.014257789,0.0117286037541,0.0,0.0
whose curtains,0.498831025725,0.5,2,top_down,0.0,0.6,False,1516.30548481,1509.23193399,0.00233794854959,-0.6,0.0
whose donuts,0.482022730318,0.5,2,top_down,0.3,0.6,False,1779.91085384,1656.36127241,0.0359545393635,-0.3,0.0
whose face,0.484395671203,0.5,10,top_down,3.6,5.8,True,7484.83340444,7031.78910317,0.0312086575948,-2.2,0.002
whose family,0.537034993409,0.5,2,bottom_up,0.0,0.3,False,1286.31416721,1492.11216933,-0.0740699868174,-0.3,0.0
whose favorite,0.467107446728,0.5,1,top_down,1.0,1.0,False,848.923437931,744.124602839,0.0657851065441,0.0,0.0
whose feet,0.498402053149,0.5,2,top_down,1.2,1.2,False,1347.18474988,1338.60126328,0.00319589370148,0.0,0.0
whose flag,0.500199880242,0.5,4,bottom_up,2.6,1.9,True,2707.11466276,2709.27992328,-0.000399760484323,0.7,0.001
whose foot,0.483462034926,0.5,4,top_down,2.5,2.5,True,2912.71411471,2726.20172818,0.0330759301482,0.0,0.001
whose hat,0.493478175567,0.5,3,top_down,1.0,1.3,True,2180.12463042,2123.98335715,0.0130436488669,-0.3,0.001
whose head,0.517725475432,0.5,3,bottom_up,3.0,3.0,True,2164.33737681,2323.43310775,-0.0354509508649,0.0,0.001
whose holding,0.494089322361,0.5,2,top_down,1.5,1.5,False,1597.32024738,1559.99648457,0.0118213552775,0.0,0.0
whose home,0.50390983408,0.5,2,bottom_up,0.6,0.6,False,1588.50376786,1613.54270874,-0.00781966816096,0.0,0.0
whose horse,0.520251796613,0.5,2,bottom_up,1.2,0.3,False,1142.50541845,1238.9634654,-0.0405035932269,0.9,0.0
whose house,0.473197393058,0.5,10,top_down,2.4,1.8,True,7444.63092673,6687.09664757,0.0536052138835,0.6,0.002
whose jackets,0.509394460359,0.5,1,bottom_up,0.0,0.6,False,650.83534088,675.760647736,-0.0187889207188,-0.6,0.0
whose kitchen,0.486432477888,0.5,2,top_down,1.3,1.0,False,1672.24391783,1583.88861749,0.0271350442237,0.3,0.0
whose leg,0.490016273663,0.5,2,top_down,0.3,0.3,False,1450.27515947,1393.49236599,0.0199674526742,0.0,0.0
whose lodge,0.450904455755,0.5,2,top_down,0.0,0.0,False,2071.17516745,1700.80074668,0.0981910884909,0.0,0.0
whose logo,0.485764741996,0.5,4,top_down,2.6,2.6,True,3049.92517981,2881.06677833,0.0284705160079,0.0,0.001
whose market,0.464703382703,0.5,2,top_down,0.0,0.0,False,1651.480791,1433.68869753,0.0705932345948,0.0,0.0
whose motorcycle,0.495569715089,0.5,2,top_down,1.0,1.6,False,1493.15455113,1466.92654589,0.0088605698217,-0.6,0.0
whose mouth,0.507977421845,0.5,4,bottom_up,4.0,4.0,True,2768.61529565,2858.39333885,-0.0159548436897,0.0,0.001
whose name,0.496744490554,0.5,23,top_down,2.0,2.0,True,19583.9995503,19330.6256901,0.00651101889238,0.0,0.005
whose office,0.480753124306,0.5,4,top_down,0.6,0.6,True,2852.87932069,2641.3844953,0.0384937513886,0.0,0.001
whose pets,0.479095886422,0.5,2,top_down,0.9,0.9,False,1475.60153982,1357.16844866,0.0418082271568,0.0,0.0
whose photography,0.509744922815,0.5,2,bottom_up,0.3,0.0,False,1535.38045842,1596.41874136,-0.0194898456304,0.3,0.0
whose picture,0.469094853068,0.5,7,top_down,2.4,3.1,True,5430.2909967,4798.07282324,0.0618102938644,-0.7,0.002
whose plane,0.478982206618,0.5,4,top_down,0.0,2.0,True,3100.05139599,2849.94001575,0.042035586765,-2.0,0.001
whose portrait,0.491687153718,0.5,2,top_down,1.0,0.3,False,1455.73966962,1408.12592077,0.0166256925642,0.7,0.0
whose restaurant,0.465320639765,0.5,2,top_down,1.0,1.0,False,1658.83625133,1443.65165956,0.0693587204696,0.0,0.0
whose robotics,0.493647763633,0.5,1,top_down,0.0,0.0,False,763.53716936,744.379878342,0.0127044727342,0.0,0.0
whose room,0.486526498298,0.5,11,top_down,6.2,7.4,True,7906.55588653,7491.62115732,0.0269470034031,-1.2,0.002
whose shadow,0.500705693915,0.5,4,bottom_up,2.6,3.8,True,2892.17384911,2900.34934586,-0.00141138783097,-1.2,0.001
whose shirt,0.508053926539,0.5,2,bottom_up,0.6,0.6,False,1241.99284018,1282.65957028,-0.0161078530773,0.0,0.0
whose shoe,0.484524961893,0.5,1,top_down,0.0,0.3,False,713.58445131,670.739518926,0.0309500762142,-0.3,0.0
whose shoes,0.478505482112,0.5,1,top_down,0.9,0.9,False,708.201341167,649.821259022,0.0429890357766,0.0,0.0
whose statue,0.480292709737,0.5,2,top_down,0.6,0.6,False,1710.44454933,1580.72450174,0.039414580525,0.0,0.0
whose sticker,0.51616861849,0.5,2,bottom_up,0.3,0.3,False,1397.96707444,1491.4012631,-0.0323372369798,0.0,0.0
whose stripes,0.48823996305,0.5,1,top_down,0.6,0.6,False,613.246538009,585.062227294,0.0235200739,0.0,0.0
whose surfboard,0.515753612103,0.5,1,bottom_up,0.3,0.3,False,709.273553483,755.422046133,-0.0315072242056,0.0,0.0
whose tie,0.490006355368,0.5,2,top_down,1.2,1.5,False,1623.69842117,1560.06364775,0.0199872892639,-0.3,0.0
whose towel,0.503318275434,0.5,1,bottom_up,0.0,1.0,False,600.255766399,608.276250606,-0.00663655086845,-1.0,0.0
whose turn,0.460788693922,0.5,1,top_down,0.6,0.6,False,757.388765421,647.234536953,0.0784226121565,0.0,0.0
whose umbrella,0.514981145368,0.5,1,bottom_up,0.3,0.0,False,606.434249654,643.897039249,-0.0299622907365,0.3,0.0
whose wine,0.489072867582,0.5,1,top_down,0.0,0.0,False,878.558163744,840.978944387,0.0218542648363,0.0,0.0
why,0.513864050487,0.5,2920,bottom_up,1125.0,1285.5,True,2037224.06529,2153422.74314,-0.0277281009748,-160.5,0.658
why is the,0.505161236566,0.5,1971,bottom_up,761.8,901.3,True,1381147.26326,1409958.37623,-0.0103224731324,-139.5,0.444
will a,0.505348437552,0.5,11,bottom_up,11.0,11.0,True,9624.62344568,9832.75660999,-0.010696875104,0.0,0.002
will all,0.493512959261,0.5,11,top_down,9.9,11.0,True,9361.4663202,9121.66467272,0.0129740814781,-1.1,0.002
will an,0.467565017185,0.5,1,top_down,1.0,1.0,False,839.678075854,737.374715483,0.0648699656302,0.0,0.0
will any,0.498994967601,0.5,3,top_down,3.0,3.0,True,2037.92758111,2029.75128302,0.00201006479767,0.0,0.001
will anyone,0.494816474684,0.5,17,top_down,16.6,16.6,True,13584.8707622,13306.0908021,0.0103670506318,0.0,0.004
will both,0.491859075874,0.5,1,top_down,1.0,1.0,False,1005.7258406,973.500379626,0.0162818482519,0.0,0.0
will chicken,0.50410765407,0.5,2,bottom_up,2.0,2.0,False,1445.24196007,1469.18487457,-0.00821530814065,0.0,0.0
will children,0.500098255053,0.5,4,bottom_up,4.0,4.0,True,3180.51665896,3181.76691197,-0.000196510105069,0.0,0.001
will coffee,0.479132425688,0.5,2,top_down,2.0,2.0,False,1705.58717024,1568.92492142,0.0417351486232,0.0,0.0
will eating,0.516801577192,0.5,2,bottom_up,2.0,2.0,False,1677.73498277,1794.4100069,-0.033603154383,0.0,0.0
will everyone,0.499453065623,0.5,2,top_down,2.0,2.0,False,1924.95735051,1920.75065068,0.00109386875491,0.0,0.0
will grass,0.500292924028,0.5,2,bottom_up,2.0,2.0,False,1720.75295463,1722.77033605,-0.000585848055816,0.0,0.0
will he,0.494159704418,0.5,64,top_down,60.5,63.7,True,53299.4906716,52068.7275924,0.0116805911638,-3.2,0.014
will his,0.506731581351,0.5,1,bottom_up,1.0,1.0,False,552.302362373,567.376784906,-0.0134631627012,0.0,0.0
will i,0.50232019765,0.5,6,bottom_up,5.8,5.9,True,4816.36796065,4861.27605446,-0.00464039530075,-0.1,0.001
will it,0.497572768883,0.5,15,top_down,15.0,15.0,True,13270.117949,13141.9017966,0.00485446223458,0.0,0.003
will many,0.518926661538,0.5,2,bottom_up,2.0,2.0,False,1099.86946867,1186.412852,-0.0378533230755,0.0,0.0
will one,0.489694681663,0.5,2,top_down,1.9,1.9,False,1448.79163544,1390.2766309,0.020610636675,0.0,0.0
will people,0.499383724141,0.5,3,top_down,3.0,3.0,True,2082.14292771,2077.01654855,0.00123255171778,0.0,0.001
will practicing,0.527282455915,0.5,2,bottom_up,1.9,1.9,False,1663.08392821,1855.0506302,-0.0545649118304,0.0,0.0
will removing,0.484594245724,0.5,1,top_down,1.0,1.0,False,906.860097509,852.647028644,0.0308115085521,0.0,0.0
will she,0.495009259602,0.5,19,top_down,18.2,18.9,True,16188.3235138,15868.3504384,0.00998148079621,-0.7,0.004
will someone,0.499231077902,0.5,17,top_down,17.0,17.0,True,13604.1220192,13562.3442267,0.00153784419669,0.0,0.004
will tea,0.480820738718,0.5,2,top_down,2.0,2.0,False,1659.64404442,1537.02455964,0.0383585225644,0.0,0.0
will that,0.503499737159,0.5,3,bottom_up,3.0,3.0,True,2336.46792977,2369.40657753,-0.00699947431895,0.0,0.001
will the,0.50094984426,0.5,373,bottom_up,353.1,367.3,True,312788.775806,313979.440191,-0.001899688521,-14.2,0.084
will there,0.501374053088,0.5,13,bottom_up,12.9,13.0,True,11190.0356005,11251.7078944,-0.00274810617656,-0.1,0.003
will these,0.498875229225,0.5,43,top_down,42.2,42.7,True,35045.0222649,34887.7056877,0.00224954154914,-0.5,0.01
will they,0.495940470603,0.5,26,top_down,25.9,25.9,True,22016.2824061,21661.6586348,0.00811905879409,0.0,0.006
will this,0.497631463081,0.5,164,top_down,157.2,161.9,True,139052.411915,137741.220043,0.00473707383808,-4.7,0.037
will those,0.5010262803,0.5,2,bottom_up,2.0,2.0,False,1284.18265007,1289.46521828,-0.00205256059928,0.0,0.0
will you,0.495743445009,0.5,10,top_down,9.9,9.9,True,8488.38996289,8345.08474134,0.00851310998252,0.0,0.002
windows or,0.494270120906,0.5,2,top_down,1.0,2.0,False,1631.30977314,1594.34455454,0.0114597581885,-1.0,0.0
wines under,0.550779524878,0.5,2,bottom_up,0.0,0.3,False,1014.13589677,1243.41012557,-0.101559049755,-0.3,0.0
winter or,0.56721749813,0.5,4,bottom_up,4.0,4.0,True,3990.01144909,5229.42656389,-0.134434996261,0.0,0.001
with the,0.540455862559,0.5,1,bottom_up,0.6,1.0,False,630.290743493,741.265745081,-0.0809117251185,-0.4,0.0
with these,0.521788445644,0.5,2,bottom_up,2.0,2.0,False,1400.6679515,1528.30341848,-0.0435768912885,0.0,0.0
with what,0.512751258661,0.5,19,bottom_up,12.8,15.7,True,14188.2304027,14930.84,-0.0255025173213,-2.9,0.004
with which,0.497830763841,0.5,10,top_down,8.0,9.0,True,8554.10037938,8480.19754935,0.00433847231851,-1.0,0.002
wool in,0.475260807914,0.5,1,top_down,1.0,1.0,False,572.174908854,518.223745341,0.0494783841721,0.0,0.0
"would ""brown",0.517903442939,0.5,2,bottom_up,2.0,2.0,False,1469.44848257,1578.58922076,-0.0358068858773,0.0,0.0
"would ""house",0.494995305372,0.5,2,top_down,2.0,2.0,False,1761.56788688,1726.65292694,0.0100093892553,0.0,0.0
"would ""magilla",0.495106562074,0.5,2,top_down,2.0,2.0,False,1858.85453142,1822.82241621,0.00978687585184,0.0,0.0
would 5,0.485784605474,0.5,1,top_down,1.0,1.0,False,762.169881711,720.029775912,0.0284307890521,0.0,0.0
would a,0.501223513864,0.5,268,bottom_up,256.3,261.4,True,216995.399789,218059.992397,-0.00244702772755,-5.1,0.06
would access,0.505622483176,0.5,2,bottom_up,2.0,2.0,False,1894.34572335,1937.43395692,-0.0112449663517,0.0,0.0
would ace,0.493709159655,0.5,2,top_down,1.9,2.0,False,2014.13995466,1964.08717125,0.0125816806894,-0.1,0.0
would all,0.489976589119,0.5,8,top_down,6.8,8.0,True,6124.14472237,5883.43099221,0.0200468217627,-1.2,0.002
would an,0.515191639931,0.5,1,bottom_up,1.0,1.0,False,793.439071331,843.164454274,-0.0303832798629,0.0,0.0
would animals,0.503799807408,0.5,1,bottom_up,1.0,1.0,False,589.938350931,598.97362399,-0.00759961481555,0.0,0.0
would any,0.488003773966,0.5,4,top_down,4.0,4.0,True,2813.50413554,2681.66163421,0.023992452067,0.0,0.001
would anyone,0.512043717577,0.5,2,bottom_up,2.0,2.0,False,1767.32564737,1854.5677702,-0.0240874351531,0.0,0.0
would be,0.501540512051,0.5,2,bottom_up,2.0,2.0,False,1897.50750986,1909.23617892,-0.00308102410167,0.0,0.0
would cars,0.519416336993,0.5,4,bottom_up,4.0,3.9,True,3571.41060297,3859.99183094,-0.0388326739851,0.1,0.001
would children,0.497358446315,0.5,2,top_down,2.0,2.0,False,1629.47127138,1612.34441105,0.00528310736968,0.0,0.0
would chocolate,0.494084328822,0.5,2,top_down,2.0,2.0,False,1839.84355972,1796.8169838,0.0118313423554,0.0,0.0
would clark,0.518150649647,0.5,1,bottom_up,1.0,1.0,False,729.965924649,784.959692901,-0.0363012992948,0.0,0.0
would college,0.499964640953,0.5,1,top_down,1.0,1.0,False,832.59494146,832.477190731,7.07180948641e-05,0.0,0.0
would cowabunga,0.507444116854,0.5,2,bottom_up,2.0,1.6,False,2078.51653997,2141.34279192,-0.0148882337085,0.4,0.0
would customers,0.48422096667,0.5,2,top_down,2.0,2.0,False,1084.75922848,1018.38796902,0.0315580666597,0.0,0.0
would deer,0.508814376327,0.5,2,bottom_up,1.9,1.9,False,1361.65560393,1410.52570249,-0.017628752654,0.0,0.0
would dirt,0.488323071088,0.5,2,top_down,2.0,2.0,False,1602.15699714,1529.03166236,0.0233538578249,0.0,0.0
would dr,0.509250768924,0.5,2,bottom_up,1.9,1.9,False,1545.24664253,1603.50335988,-0.0185015378485,0.0,0.0
would drinking,0.486914742763,0.5,2,top_down,2.0,2.0,False,1873.70015696,1778.12988597,0.0261705144745,0.0,0.0
would each,0.481020757483,0.5,2,top_down,2.0,2.0,False,1729.27893948,1602.79833416,0.0379584850331,0.0,0.0
would eating,0.500761642406,0.5,2,bottom_up,2.0,2.0,False,1545.12799109,1549.84251265,-0.00152328481235,0.0,0.0
would eyeglasses,0.482862216453,0.5,2,top_down,2.0,2.0,False,1805.28396581,1685.6308798,0.0342755670934,0.0,0.0
would falling,0.509765225506,0.5,1,bottom_up,1.0,1.0,False,947.140811535,984.873930816,-0.0195304510125,0.0,0.0
would following,0.490385596163,0.5,1,top_down,1.0,1.0,False,845.549824316,813.645476975,0.0192288076733,0.0,0.0
would frequent,0.488312709308,0.5,1,top_down,1.0,1.0,False,1041.65114472,994.067083323,0.0233745813844,0.0,0.0
would having,0.481518881807,0.5,2,top_down,2.0,2.0,False,1825.72953347,1695.5742699,0.0369622363861,0.0,0.0
would he,0.505387432406,0.5,5,bottom_up,4.2,5.0,True,3925.49299661,4011.00771889,-0.0107748648114,-0.8,0.001
would i,0.492642165386,0.5,1,top_down,1.0,1.0,False,752.882307898,731.04531977,0.0147156692286,0.0,0.0
would it,0.49890141171,0.5,87,top_down,84.4,85.8,True,75006.294548,74677.4130114,0.00219717657943,-1.4,0.02
would ivory,0.523715764062,0.5,2,bottom_up,2.0,2.0,False,1490.01409982,1638.39953934,-0.0474315281246,0.0,0.0
would liam,0.531275284345,0.5,1,bottom_up,1.0,1.0,False,742.967890328,842.115775015,-0.0625505686891,0.0,0.0
would liberace,0.471314791289,0.5,2,top_down,1.9,2.0,False,1835.61180668,1636.41989845,0.0573704174218,-0.1,0.0
would many,0.492427240462,0.5,2,top_down,2.0,2.0,False,1190.12072699,1154.60858448,0.0151455190764,0.0,0.0
would martha,0.495609858431,0.5,1,top_down,1.0,1.0,False,860.527975937,845.548144544,0.00878028313812,0.0,0.0
would men,0.486691274029,0.5,2,top_down,1.0,2.0,False,1273.45976121,1207.42493211,0.0266174519416,-1.0,0.0
would minors,0.501388690705,0.5,2,bottom_up,2.0,2.0,False,1656.301384,1665.52736943,-0.00277738141001,0.0,0.0
would mittens,0.501079367029,0.5,1,bottom_up,1.0,1.0,False,749.749127761,752.993148694,-0.00215873405828,0.0,0.0
would more,0.50278275999,0.5,2,bottom_up,2.0,2.0,False,1357.18978528,1372.38126751,-0.00556551997997,0.0,0.0
would most,0.499247378503,0.5,23,top_down,23.0,22.3,True,17177.1905202,17125.5565505,0.00150524299408,0.7,0.005
would now,0.502432154148,0.5,3,bottom_up,3.0,3.0,True,2851.2063116,2879.08019178,-0.0048643082969,0.0,0.001
would nutritionists,0.505008086148,0.5,2,bottom_up,2.0,2.0,False,1353.61049499,1381.00083322,-0.010016172296,0.0,0.0
would one,0.496528288659,0.5,24,top_down,23.4,23.8,True,20912.448796,20624.0433742,0.00694342268154,-0.4,0.005
would parking,0.495881653451,0.5,2,top_down,2.0,1.9,False,1597.14694116,1571.05146322,0.00823669309818,0.1,0.0
would patrick,0.513482582429,0.5,1,bottom_up,1.0,1.0,False,791.867041558,835.756169777,-0.0269651648572,0.0,0.0
would people,0.500974867225,0.5,12,bottom_up,11.8,12.0,True,9166.94998438,9202.76605259,-0.00194973445087,-0.2,0.003
would pine,0.504445913559,0.5,1,bottom_up,1.0,1.0,False,748.152612865,761.576866388,-0.00889182711703,0.0,0.0
would relish,0.491841480415,0.5,2,top_down,2.0,1.9,False,1677.61403443,1623.74561964,0.0163170391695,0.1,0.0
would she,0.493765547606,0.5,1,top_down,1.0,1.0,False,760.890085902,742.148836683,0.0124689047884,0.0,0.0
would shorts,0.492115869293,0.5,1,top_down,1.0,1.0,False,869.609133307,842.610407983,0.0157682614133,0.0,0.0
would sitting,0.503197864619,0.5,2,bottom_up,2.0,2.0,False,1602.86043157,1623.49532944,-0.00639572923772,0.0,0.0
would some,0.501655837106,0.5,2,bottom_up,2.0,2.0,False,1460.44936366,1470.15456913,-0.00331167421206,0.0,0.0
would somebody,0.505969291212,0.5,2,bottom_up,2.0,2.0,False,1624.10646008,1663.35407869,-0.0119385824247,0.0,0.0
would someone,0.497523710875,0.5,30,top_down,28.5,30.0,True,23416.7091805,23185.9060817,0.00495257824984,-1.5,0.007
would something,0.510154667459,0.5,4,bottom_up,4.0,4.0,True,3477.25045356,3621.41972366,-0.0203093349176,0.0,0.001
would that,0.510758438007,0.5,5,bottom_up,5.0,4.3,True,3833.5127718,4002.11091515,-0.021516876013,0.7,0.001
would the,0.499275788112,0.5,103,top_down,94.7,99.3,True,80178.5898818,79946.6606618,0.00144842377595,-4.6,0.023
would there,0.503287208474,0.5,6,bottom_up,5.9,5.9,True,4693.25249475,4755.37168972,-0.00657441694782,0.0,0.001
would these,0.499623949049,0.5,65,top_down,63.0,64.1,True,52730.7381826,52651.4800158,0.000752101902569,-1.1,0.015
would they,0.499955609162,0.5,4,top_down,4.0,4.0,True,3499.2604245,3498.63913924,8.8781676179e-05,0.0,0.001
would this,0.5005582901,0.5,372,bottom_up,358.4,367.0,True,294615.644799,295274.304236,-0.00111658019949,-8.6,0.084
would those,0.497793755209,0.5,2,top_down,2.0,2.0,False,1687.85716561,1673.02729793,0.00441248958179,0.0,0.0
would today,0.509107754476,0.5,2,bottom_up,2.0,2.0,False,1828.70370339,1896.56130144,-0.018215508952,0.0,0.0
would tsa,0.489698467645,0.5,2,top_down,1.6,2.0,False,1654.49996123,1587.70069138,0.0206030647105,-0.4,0.0
would we,0.504625086383,0.5,2,bottom_up,2.0,2.0,False,1606.30769787,1636.3024015,-0.00925017276665,0.0,0.0
would windex,0.51026524886,0.5,2,bottom_up,2.0,2.0,False,1752.5119102,1825.98013294,-0.0205304977209,0.0,0.0
would wolves,0.514595588851,0.5,2,bottom_up,2.0,2.0,False,1507.32640193,1597.9737711,-0.0291911777017,0.0,0.0
would you,0.499093058237,0.5,417,top_down,395.8,407.8,True,353879.125934,352597.659331,0.00181388352675,-12.0,0.094
wouldn't it,0.488735737804,0.5,1,top_down,0.9,1.0,False,869.110667467,830.813875927,0.0225285243918,-0.1,0.0
wouldn't one,0.499193981597,0.5,2,top_down,2.0,2.0,False,1911.99288212,1905.83839758,0.00161203680601,0.0,0.0
wouldn't you,0.503261214946,0.5,4,bottom_up,4.0,4.0,True,3215.60117316,3257.82363261,-0.00652242989142,0.0,0.001
"wristwatch, bracelet",0.424860265991,0.5,2,top_down,1.3,1.3,False,2085.78650584,1540.78697275,0.150279468019,0.0,0.0
yes he,0.519795908738,0.5,2,bottom_up,2.0,2.0,False,1268.89698829,1373.51487654,-0.0395918174757,0.0,0.0
yes it,0.512937239071,0.5,20,bottom_up,18.2,18.0,True,13186.4687098,13886.9800684,-0.0258744781428,0.2,0.005
yes on,0.507517220749,0.5,1,bottom_up,0.6,1.0,False,473.042913526,487.483897677,-0.0150344414987,-0.4,0.0
yes she,0.498001591042,0.5,2,top_down,1.2,1.6,False,1252.58734178,1242.61447446,0.00399681791673,-0.4,0.0
yes she's,0.498672447993,0.5,2,top_down,2.0,2.0,False,1831.43731779,1821.73775799,0.00265510401385,0.0,0.0
yes the,0.503461582267,0.5,6,bottom_up,6.0,5.9,True,4458.05613274,4520.21417531,-0.00692316453307,0.1,0.001
yes there,0.507820182277,0.5,6,bottom_up,5.0,5.0,True,3531.45270582,3643.67430804,-0.0156403645537,0.0,0.001
yes they,0.508127200517,0.5,3,bottom_up,2.9,2.9,True,1897.34332973,1960.04283134,-0.016254401034,0.0,0.001
yes this,0.501348231651,0.5,2,bottom_up,2.0,2.0,False,1490.20743587,1498.26574413,-0.00269646330271,0.0,0.0
yes very,0.524920427045,0.5,2,bottom_up,2.0,2.0,False,1289.22892157,1424.48262269,-0.0498408540907,0.0,0.0
"yes, it",0.524659160045,0.5,6,bottom_up,4.9,5.9,True,4620.39909386,5099.78210139,-0.0493183200909,-1.0,0.001
"yes, the",0.493012828076,0.5,2,top_down,1.5,1.9,False,1306.00360738,1270.00556939,0.0139743438485,-0.4,0.0
"yes, this",0.51692054422,0.5,4,bottom_up,3.0,4.0,True,2574.21660001,2754.54778691,-0.033841088441,-1.0,0.001
"yes, you",0.489060093581,0.5,2,top_down,2.0,2.0,False,1713.31982051,1639.95088508,0.0218798128385,0.0,0.0
